lane,from_frame_start,from_frame_end,from_source,from_step,from_time_ns,to_source,to_step,to_time_ns,from_state,to_state,from_run_len_frames,from_run_len_ps
pbc,4161,4385,prod,2580500,2.0800009999999998,prod,2693000,2.192501,C5,PPII,225,112.5
pbc,4386,4387,prod,2693000,2.192501,prod,2694000,2.193501,PPII,C7eq,2,1.0
pbc,4388,4388,prod,2694000,2.193501,prod,2694500,2.194001,C7eq,C5,1,0.5
pbc,4389,4466,prod,2694500,2.194001,prod,2733500,2.233001,C5,C7eq,78,39.0
pbc,4467,4473,prod,2733500,2.233001,prod,2737000,2.236501,C7eq,C5,7,3.5
pbc,4474,4474,prod,2737000,2.236501,prod,2737500,2.237001,C5,PPII,1,0.5
pbc,4475,4475,prod,2737500,2.237001,prod,2738000,2.237501,PPII,C7eq,1,0.5
pbc,4476,4476,prod,2738000,2.237501,prod,2738500,2.238001,C7eq,PPII,1,0.5
pbc,4477,4477,prod,2738500,2.238001,prod,2739000,2.238501,PPII,C5,1,0.5
pbc,4478,4789,prod,2739000,2.238501,prod,2895000,2.394501,C5,PPII,312,156.0
pbc,4790,4792,prod,2895000,2.394501,prod,2896500,2.396001,PPII,C5,3,1.5
pbc,4793,4793,prod,2896500,2.396001,prod,2897000,2.3965009999999998,C5,C7eq,1,0.5
pbc,4794,4794,prod,2897000,2.3965009999999998,prod,2897500,2.397001,C7eq,C5,1,0.5
pbc,4795,4850,prod,2897500,2.397001,prod,2925500,2.425001,C5,PPII,56,28.0
pbc,4851,4851,prod,2925500,2.425001,prod,2926000,2.425501,PPII,C5,1,0.5
pbc,4852,4890,prod,2926000,2.425501,prod,2945500,2.445001,C5,alphaR,39,19.5
pbc,4891,4899,prod,2945500,2.445001,prod,2950000,2.449501,alphaR,alpha_prime,9,4.5
pbc,4900,4900,prod,2950000,2.449501,prod,2950500,2.450001,alpha_prime,alphaR,1,0.5
pbc,4901,4907,prod,2950500,2.450001,prod,2954000,2.453501,alphaR,C7ax,7,3.5
pbc,4908,4908,prod,2954000,2.453501,prod,2954500,2.454001,C7ax,alphaR,1,0.5
pbc,4909,4918,prod,2954500,2.454001,prod,2959500,2.4590009999999998,alphaR,C5,10,5.0
pbc,4919,5018,prod,2959500,2.4590009999999998,prod,3009500,2.509001,C5,PPII,100,50.0
pbc,5019,5019,prod,3009500,2.509001,prod,3010000,2.509501,PPII,C5,1,0.5
pbc,5020,5036,prod,3010000,2.509501,prod,3018500,2.518001,C5,PPII,17,8.5
pbc,5037,5037,prod,3018500,2.518001,prod,3019000,2.518501,PPII,C5,1,0.5
pbc,5038,5038,prod,3019000,2.518501,prod,3019500,2.5190010000000003,C5,PPII,1,0.5
pbc,5039,5039,prod,3019500,2.5190010000000003,prod,3020000,2.519501,PPII,C5,1,0.5
pbc,5040,5108,prod,3020000,2.519501,prod,3054500,2.554001,C5,PPII,69,34.5
pbc,5109,5109,prod,3054500,2.554001,prod,3055000,2.554501,PPII,C7eq,1,0.5
pbc,5110,5110,prod,3055000,2.554501,prod,3055500,2.555001,C7eq,C5,1,0.5
pbc,5111,5190,prod,3055500,2.555001,prod,3095500,2.595001,C5,PPII,80,40.0
pbc,5191,5191,prod,3095500,2.595001,prod,3096000,2.595501,PPII,C5,1,0.5
pbc,5192,5273,prod,3096000,2.595501,prod,3137000,2.636501,C5,PPII,82,41.0
pbc,5274,5275,prod,3137000,2.636501,prod,3138000,2.637501,PPII,C5,2,1.0
pbc,5276,5502,prod,3138000,2.637501,prod,3251500,2.751001,C5,PPII,227,113.5
pbc,5503,5503,prod,3251500,2.751001,prod,3252000,2.751501,PPII,C5,1,0.5
pbc,5504,5536,prod,3252000,2.751501,prod,3268500,2.768001,C5,alphaR,33,16.5
pbc,5537,5567,prod,3268500,2.768001,prod,3284000,2.7835010000000002,alphaR,C7eq,31,15.5
pbc,5568,5568,prod,3284000,2.7835010000000002,prod,3284500,2.784001,C7eq,alphaR,1,0.5
pbc,5569,5569,prod,3284500,2.784001,prod,3285000,2.784501,alphaR,C7eq,1,0.5
pbc,5570,5578,prod,3285000,2.784501,prod,3289500,2.789001,C7eq,alpha_prime,9,4.5
pbc,5579,5579,prod,3289500,2.789001,prod,3290000,2.789501,alpha_prime,alphaR,1,0.5
pbc,5580,5580,prod,3290000,2.789501,prod,3290500,2.790001,alphaR,C7eq,1,0.5
pbc,5581,5584,prod,3290500,2.790001,prod,3292500,2.792001,C7eq,alphaR,4,2.0
pbc,5585,5585,prod,3292500,2.792001,prod,3293000,2.792501,alphaR,C7eq,1,0.5
pbc,5586,5636,prod,3293000,2.792501,prod,3318500,2.818001,C7eq,alpha_prime,51,25.5
pbc,5637,5637,prod,3318500,2.818001,prod,3319000,2.818501,alpha_prime,C7eq,1,0.5
pbc,5638,5654,prod,3319000,2.818501,prod,3327500,2.827001,C7eq,alpha_prime,17,8.5
pbc,5655,5655,prod,3327500,2.827001,prod,3328000,2.827501,alpha_prime,C7eq,1,0.5
pbc,5656,5710,prod,3328000,2.827501,prod,3355500,2.855001,C7eq,PPII,55,27.5
pbc,5711,5711,prod,3355500,2.855001,prod,3356000,2.855501,PPII,C5,1,0.5
pbc,5712,5723,prod,3356000,2.855501,prod,3362000,2.861501,C5,C7eq,12,6.0
pbc,5724,5724,prod,3362000,2.861501,prod,3362500,2.8620010000000002,C7eq,C5,1,0.5
pbc,5725,5727,prod,3362500,2.8620010000000002,prod,3364000,2.863501,C5,PPII,3,1.5
pbc,5728,5732,prod,3364000,2.863501,prod,3366500,2.8660010000000002,PPII,C5,5,2.5
pbc,5733,5764,prod,3366500,2.8660010000000002,prod,3382500,2.882001,C5,PPII,32,16.0
pbc,5765,5765,prod,3382500,2.882001,prod,3383000,2.882501,PPII,C5,1,0.5
pbc,5766,5768,prod,3383000,2.882501,prod,3384500,2.884001,C5,PPII,3,1.5
pbc,5769,5769,prod,3384500,2.884001,prod,3385000,2.884501,PPII,C7eq,1,0.5
pbc,5770,5770,prod,3385000,2.884501,prod,3385500,2.885001,C7eq,C5,1,0.5
pbc,5771,5773,prod,3385500,2.885001,prod,3387000,2.886501,C5,C7eq,3,1.5
pbc,5774,5774,prod,3387000,2.886501,prod,3387500,2.887001,C7eq,C5,1,0.5
pbc,5775,5804,prod,3387500,2.887001,prod,3402500,2.902001,C5,C7eq,30,15.0
pbc,5805,5806,prod,3402500,2.902001,prod,3403500,2.903001,C7eq,C5,2,1.0
pbc,5807,5864,prod,3403500,2.903001,prod,3432500,2.932001,C5,alphaR,58,29.0
pbc,5865,5865,prod,3432500,2.932001,prod,3433000,2.9325010000000002,alphaR,C5,1,0.5
pbc,5866,5866,prod,3433000,2.9325010000000002,prod,3433500,2.933001,C5,alphaR,1,0.5
pbc,5867,5881,prod,3433500,2.933001,prod,3441000,2.940501,alphaR,alpha_prime,15,7.5
pbc,5882,5883,prod,3441000,2.940501,prod,3442000,2.941501,alpha_prime,C7eq,2,1.0
pbc,5884,5884,prod,3442000,2.941501,prod,3442500,2.942001,C7eq,alpha_prime,1,0.5
pbc,5885,5885,prod,3442500,2.942001,prod,3443000,2.942501,alpha_prime,C7eq,1,0.5
pbc,5886,5959,prod,3443000,2.942501,prod,3480000,2.979501,C7eq,alphaL,74,37.0
pbc,5960,5960,prod,3480000,2.979501,prod,3480500,2.980001,alphaL,C7eq,1,0.5
pbc,5961,5977,prod,3480500,2.980001,prod,3489000,2.988501,C7eq,alphaR,17,8.5
pbc,5978,5979,prod,3489000,2.988501,prod,3490000,2.989501,alphaR,C7eq,2,1.0
pbc,5980,5980,prod,3490000,2.989501,prod,3490500,2.990001,C7eq,alpha_prime,1,0.5
pbc,5981,5981,prod,3490500,2.990001,prod,3491000,2.990501,alpha_prime,C7eq,1,0.5
pbc,5982,5982,prod,3491000,2.990501,prod,3491500,2.9910010000000002,C7eq,alphaR,1,0.5
pbc,5983,5985,prod,3491500,2.9910010000000002,prod,3493000,2.992501,alphaR,C7eq,3,1.5
pbc,5986,5995,prod,3493000,2.992501,prod,3498000,2.997501,C7eq,alpha_prime,10,5.0
pbc,5996,5996,prod,3498000,2.997501,prod,3498500,2.998001,alpha_prime,C7eq,1,0.5
pbc,5997,6149,prod,3498500,2.998001,prod,3575000,3.074501,C7eq,alpha_prime,153,76.5
pbc,6150,6150,prod,3575000,3.074501,prod,3575500,3.075001,alpha_prime,C7eq,1,0.5
pbc,6151,6198,prod,3575500,3.075001,prod,3599500,3.099001,C7eq,alpha_prime,48,24.0
pbc,6199,6199,prod,3599500,3.099001,prod,3600000,3.099501,alpha_prime,C7eq,1,0.5
pbc,6200,6203,prod,3600000,3.099501,prod,3602000,3.101501,C7eq,alpha_prime,4,2.0
pbc,6204,6204,prod,3602000,3.101501,prod,3602500,3.102001,alpha_prime,C7eq,1,0.5
pbc,6205,6244,prod,3602500,3.102001,prod,3622500,3.122001,C7eq,alpha_prime,40,20.0
pbc,6245,6245,prod,3622500,3.122001,prod,3623000,3.122501,alpha_prime,C7eq,1,0.5
pbc,6246,6248,prod,3623000,3.122501,prod,3624500,3.124001,C7eq,alpha_prime,3,1.5
pbc,6249,6249,prod,3624500,3.124001,prod,3625000,3.124501,alpha_prime,C7eq,1,0.5
pbc,6250,6250,prod,3625000,3.124501,prod,3625500,3.125001,C7eq,alpha_prime,1,0.5
pbc,6251,6251,prod,3625500,3.125001,prod,3626000,3.125501,alpha_prime,alphaR,1,0.5
pbc,6252,6252,prod,3626000,3.125501,prod,3626500,3.126001,alphaR,C7eq,1,0.5
pbc,6253,6257,prod,3626500,3.126001,prod,3629000,3.128501,C7eq,alphaR,5,2.5
pbc,6258,6259,prod,3629000,3.128501,prod,3630000,3.129501,alphaR,C7eq,2,1.0
pbc,6260,6263,prod,3630000,3.129501,prod,3632000,3.131501,C7eq,alpha_prime,4,2.0
pbc,6264,6264,prod,3632000,3.131501,prod,3632500,3.132001,alpha_prime,C7eq,1,0.5
pbc,6265,6274,prod,3632500,3.132001,prod,3637500,3.137001,C7eq,alphaR,10,5.0
pbc,6275,6275,prod,3637500,3.137001,prod,3638000,3.137501,alphaR,C7eq,1,0.5
pbc,6276,6307,prod,3638000,3.137501,prod,3654000,3.153501,C7eq,alphaR,32,16.0
pbc,6308,6308,prod,3654000,3.153501,prod,3654500,3.154001,alphaR,C7eq,1,0.5
pbc,6309,6340,prod,3654500,3.154001,prod,3670500,3.170001,C7eq,alpha_prime,32,16.0
pbc,6341,6341,prod,3670500,3.170001,prod,3671000,3.1705010000000002,alpha_prime,C7eq,1,0.5
pbc,6342,6357,prod,3671000,3.1705010000000002,prod,3679000,3.178501,C7eq,alpha_prime,16,8.0
pbc,6358,6359,prod,3679000,3.178501,prod,3680000,3.179501,alpha_prime,C7eq,2,1.0
pbc,6360,6361,prod,3680000,3.179501,prod,3681000,3.180501,C7eq,alpha_prime,2,1.0
pbc,6362,6362,prod,3681000,3.180501,prod,3681500,3.181001,alpha_prime,C7eq,1,0.5
pbc,6363,6363,prod,3681500,3.181001,prod,3682000,3.181501,C7eq,alpha_prime,1,0.5
pbc,6364,6364,prod,3682000,3.181501,prod,3682500,3.182001,alpha_prime,C7eq,1,0.5
pbc,6365,6365,prod,3682500,3.182001,prod,3683000,3.182501,C7eq,alpha_prime,1,0.5
pbc,6366,6367,prod,3683000,3.182501,prod,3684000,3.183501,alpha_prime,C7eq,2,1.0
pbc,6368,6381,prod,3684000,3.183501,prod,3691000,3.190501,C7eq,alpha_prime,14,7.0
pbc,6382,6382,prod,3691000,3.190501,prod,3691500,3.191001,alpha_prime,C7eq,1,0.5
pbc,6383,6391,prod,3691500,3.191001,prod,3696000,3.195501,C7eq,alphaR,9,4.5
pbc,6392,6392,prod,3696000,3.195501,prod,3696500,3.196001,alphaR,C7eq,1,0.5
pbc,6393,6393,prod,3696500,3.196001,prod,3697000,3.196501,C7eq,alphaR,1,0.5
pbc,6394,6394,prod,3697000,3.196501,prod,3697500,3.197001,alphaR,C7eq,1,0.5
pbc,6395,6397,prod,3697500,3.197001,prod,3699000,3.198501,C7eq,alphaR,3,1.5
pbc,6398,6398,prod,3699000,3.198501,prod,3699500,3.199001,alphaR,C7eq,1,0.5
pbc,6399,6402,prod,3699500,3.199001,prod,3701500,3.201001,C7eq,alphaR,4,2.0
pbc,6403,6403,prod,3701500,3.201001,prod,3702000,3.201501,alphaR,alpha_prime,1,0.5
pbc,6404,6404,prod,3702000,3.201501,prod,3702500,3.202001,alpha_prime,C7eq,1,0.5
pbc,6405,6407,prod,3702500,3.202001,prod,3704000,3.203501,C7eq,alphaR,3,1.5
pbc,6408,6408,prod,3704000,3.203501,prod,3704500,3.204001,alphaR,C7eq,1,0.5
pbc,6409,6421,prod,3704500,3.204001,prod,3711000,3.210501,C7eq,alpha_prime,13,6.5
pbc,6422,6422,prod,3711000,3.210501,prod,3711500,3.211001,alpha_prime,C7eq,1,0.5
pbc,6423,6543,prod,3711500,3.211001,prod,3772000,3.271501,C7eq,alpha_prime,121,60.5
pbc,6544,6544,prod,3772000,3.271501,prod,3772500,3.272001,alpha_prime,C7eq,1,0.5
pbc,6545,6547,prod,3772500,3.272001,prod,3774000,3.273501,C7eq,alphaR,3,1.5
pbc,6548,6551,prod,3774000,3.273501,prod,3776000,3.275501,alphaR,C7eq,4,2.0
pbc,6552,6552,prod,3776000,3.275501,prod,3776500,3.276001,C7eq,alphaR,1,0.5
pbc,6553,6553,prod,3776500,3.276001,prod,3777000,3.276501,alphaR,C7eq,1,0.5
pbc,6554,6556,prod,3777000,3.276501,prod,3778500,3.278001,C7eq,alphaR,3,1.5
pbc,6557,6558,prod,3778500,3.278001,prod,3779500,3.279001,alphaR,C7eq,2,1.0
pbc,6559,6559,prod,3779500,3.279001,prod,3780000,3.279501,C7eq,alphaR,1,0.5
pbc,6560,6560,prod,3780000,3.279501,prod,3780500,3.280001,alphaR,C7eq,1,0.5
pbc,6561,6714,prod,3780500,3.280001,prod,3857500,3.357001,C7eq,PPII,154,77.0
pbc,6715,6715,prod,3857500,3.357001,prod,3858000,3.357501,PPII,C7eq,1,0.5
pbc,6716,6821,prod,3858000,3.357501,prod,3911000,3.410501,C7eq,PPII,106,53.0
pbc,6822,6822,prod,3911000,3.410501,prod,3911500,3.411001,PPII,C7eq,1,0.5
pbc,6823,6823,prod,3911500,3.411001,prod,3912000,3.411501,C7eq,C5,1,0.5
pbc,6824,6839,prod,3912000,3.411501,prod,3920000,3.419501,C5,C7ax,16,8.0
pbc,6840,6842,prod,3920000,3.419501,prod,3921500,3.421001,C7ax,alphaR,3,1.5
pbc,6843,6848,prod,3921500,3.421001,prod,3924500,3.424001,alphaR,C7ax,6,3.0
pbc,6849,6849,prod,3924500,3.424001,prod,3925000,3.424501,C7ax,alphaR,1,0.5
pbc,6850,6856,prod,3925000,3.424501,prod,3928500,3.428001,alphaR,C7ax,7,3.5
pbc,6857,6861,prod,3928500,3.428001,prod,3931000,3.430501,C7ax,alphaR,5,2.5
pbc,6862,6862,prod,3931000,3.430501,prod,3931500,3.431001,alphaR,C7ax,1,0.5
pbc,6863,6864,prod,3931500,3.431001,prod,3932500,3.432001,C7ax,alphaR,2,1.0
pbc,6865,6866,prod,3932500,3.432001,prod,3933500,3.433001,alphaR,C5,2,1.0
pbc,6867,7005,prod,3933500,3.433001,prod,4003000,3.502501,C5,PPII,139,69.5
pbc,7006,7007,prod,4003000,3.502501,prod,4004000,3.503501,PPII,C5,2,1.0
pbc,7008,7167,prod,4004000,3.503501,prod,4084000,3.583501,C5,C7eq,160,80.0
pbc,7168,7168,prod,4084000,3.583501,prod,4084500,3.584001,C7eq,PPII,1,0.5
pbc,7169,7170,prod,4084500,3.584001,prod,4085500,3.585001,PPII,C5,2,1.0
pbc,7171,7325,prod,4085500,3.585001,prod,4163000,3.662501,C5,alphaR,155,77.5
pbc,7326,7326,prod,4163000,3.662501,prod,4163500,3.663001,alphaR,C5,1,0.5
pbc,7327,7514,prod,4163500,3.663001,prod,4257500,3.757001,C5,PPII,188,94.0
pbc,7515,7515,prod,4257500,3.757001,prod,4258000,3.757501,PPII,C5,1,0.5
pbc,7516,7572,prod,4258000,3.757501,prod,4286500,3.786001,C5,alphaR,57,28.5
pbc,7573,7573,prod,4286500,3.786001,prod,4287000,3.786501,alphaR,C5,1,0.5
pbc,7574,7795,prod,4287000,3.786501,prod,4398000,3.897501,C5,PPII,222,111.0
pbc,7796,7796,prod,4398000,3.897501,prod,4398500,3.898001,PPII,C5,1,0.5
pbc,7797,7797,prod,4398500,3.898001,prod,4399000,3.898501,C5,PPII,1,0.5
pbc,7798,7798,prod,4399000,3.898501,prod,4399500,3.899001,PPII,C5,1,0.5
pbc,7799,7871,prod,4399500,3.899001,prod,4436000,3.935501,C5,PPII,73,36.5
pbc,7872,7872,prod,4436000,3.935501,prod,4436500,3.936001,PPII,C7eq,1,0.5
pbc,7873,7873,prod,4436500,3.936001,prod,4437000,3.936501,C7eq,PPII,1,0.5
pbc,7874,7874,prod,4437000,3.936501,prod,4437500,3.937001,PPII,C7eq,1,0.5
pbc,7875,7875,prod,4437500,3.937001,prod,4438000,3.937501,C7eq,PPII,1,0.5
pbc,7876,7876,prod,4438000,3.937501,prod,4438500,3.938001,PPII,C5,1,0.5
pbc,7877,7877,prod,4438500,3.938001,prod,4439000,3.938501,C5,C7eq,1,0.5
pbc,7878,7885,prod,4439000,3.938501,prod,4443000,3.942501,C7eq,alpha_prime,8,4.0
pbc,7886,7886,prod,4443000,3.942501,prod,4443500,3.943001,alpha_prime,C7eq,1,0.5
pbc,7887,7923,prod,4443500,3.943001,prod,4462000,3.961501,C7eq,alpha_prime,37,18.5
pbc,7924,7924,prod,4462000,3.961501,prod,4462500,3.962001,alpha_prime,C7eq,1,0.5
pbc,7925,7950,prod,4462500,3.962001,prod,4475500,3.975001,C7eq,alphaR,26,13.0
pbc,7951,7951,prod,4475500,3.975001,prod,4476000,3.975501,alphaR,C7eq,1,0.5
pbc,7952,7953,prod,4476000,3.975501,prod,4477000,3.976501,C7eq,alpha_prime,2,1.0
pbc,7954,7955,prod,4477000,3.976501,prod,4478000,3.977501,alpha_prime,C7eq,2,1.0
pbc,7956,7956,prod,4478000,3.977501,prod,4478500,3.978001,C7eq,alpha_prime,1,0.5
pbc,7957,7957,prod,4478500,3.978001,prod,4479000,3.978501,alpha_prime,C7eq,1,0.5
pbc,7958,7958,prod,4479000,3.978501,prod,4479500,3.979001,C7eq,alpha_prime,1,0.5
pbc,7959,7959,prod,4479500,3.979001,prod,4480000,3.979501,alpha_prime,C7eq,1,0.5
pbc,7960,7968,prod,4480000,3.979501,prod,4484500,3.984001,C7eq,alpha_prime,9,4.5
pbc,7969,7971,prod,4484500,3.984001,prod,4486000,3.985501,alpha_prime,C7eq,3,1.5
pbc,7972,7976,prod,4486000,3.985501,prod,4488500,3.988001,C7eq,alpha_prime,5,2.5
pbc,7977,7977,prod,4488500,3.988001,prod,4489000,3.988501,alpha_prime,C7eq,1,0.5
pbc,7978,7978,prod,4489000,3.988501,prod,4489500,3.989001,C7eq,alpha_prime,1,0.5
pbc,7979,7979,prod,4489500,3.989001,prod,4490000,3.989501,alpha_prime,C7eq,1,0.5
pbc,7980,8035,prod,4490000,3.989501,prod,4518000,4.017500999999999,C7eq,alpha_prime,56,28.0
pbc,8036,8036,prod,4518000,4.017500999999999,prod,4518500,4.018001,alpha_prime,C7eq,1,0.5
pbc,8037,8037,prod,4518500,4.018001,prod,4519000,4.018501,C7eq,alphaR,1,0.5
pbc,8038,8038,prod,4519000,4.018501,prod,4519500,4.019000999999999,alphaR,C7eq,1,0.5
pbc,8039,8068,prod,4519500,4.019000999999999,prod,4534500,4.034001,C7eq,PPII,30,15.0
pbc,8069,8069,prod,4534500,4.034001,prod,4535000,4.034501,PPII,C7eq,1,0.5
pbc,8070,8070,prod,4535000,4.034501,prod,4535500,4.035000999999999,C7eq,PPII,1,0.5
pbc,8071,8071,prod,4535500,4.035000999999999,prod,4536000,4.035501,PPII,C5,1,0.5
pbc,8072,8119,prod,4536000,4.035501,prod,4560000,4.059501,C5,PPII,48,24.0
pbc,8120,8120,prod,4560000,4.059501,prod,4560500,4.060001,PPII,C5,1,0.5
pbc,8121,8182,prod,4560500,4.060001,prod,4591500,4.091000999999999,C5,PPII,62,31.0
pbc,8183,8183,prod,4591500,4.091000999999999,prod,4592000,4.091501,PPII,C5,1,0.5
pbc,8184,8191,prod,4592000,4.091501,prod,4596000,4.095501,C5,PPII,8,4.0
pbc,8192,8193,prod,4596000,4.095501,prod,4597000,4.096501,PPII,C5,2,1.0
pbc,8194,8194,prod,4597000,4.096501,prod,4597500,4.097001,C5,PPII,1,0.5
pbc,8195,8195,prod,4597500,4.097001,prod,4598000,4.097500999999999,PPII,C5,1,0.5
pbc,8196,8290,prod,4598000,4.097500999999999,prod,4645500,4.145001,C5,PPII,95,47.5
pbc,8291,8291,prod,4645500,4.145001,prod,4646000,4.145500999999999,PPII,C5,1,0.5
pbc,8292,8398,prod,4646000,4.145500999999999,prod,4699500,4.199001,C5,PPII,107,53.5
pbc,8399,8400,prod,4699500,4.199001,prod,4700500,4.200000999999999,PPII,C5,2,1.0
pbc,8401,8427,prod,4700500,4.200000999999999,prod,4714000,4.213501,C5,PPII,27,13.5
pbc,8428,8429,prod,4714000,4.213501,prod,4715000,4.214500999999999,PPII,C5,2,1.0
pbc,8430,8440,prod,4715000,4.214500999999999,prod,4720500,4.220001,C5,PPII,11,5.5
pbc,8441,8441,prod,4720500,4.220001,prod,4721000,4.220501,PPII,C5,1,0.5
pbc,8442,8722,prod,4721000,4.220501,prod,4861500,4.361001,C5,PPII,281,140.5
pbc,8723,8723,prod,4861500,4.361001,prod,4862000,4.361501,PPII,C5,1,0.5
pbc,8724,8725,prod,4862000,4.361501,prod,4863000,4.362501,C5,PPII,2,1.0
pbc,8726,8726,prod,4863000,4.362501,prod,4863500,4.363001,PPII,C5,1,0.5
pbc,8727,8997,prod,4863500,4.363001,prod,4999000,4.498501,C5,PPII,271,135.5
pbc,8998,8998,prod,4999000,4.498501,prod,4999500,4.499001,PPII,C5,1,0.5
pbc,8999,9034,prod,4999500,4.499001,prod,5017500,4.517001,C5,alphaR,36,18.0
pbc,9035,9035,prod,5017500,4.517001,prod,5018000,4.517501,alphaR,C5,1,0.5
pbc,9036,9036,prod,5018000,4.517501,prod,5018500,4.518001,C5,alphaR,1,0.5
pbc,9037,9039,prod,5018500,4.518001,prod,5020000,4.519501,alphaR,C5,3,1.5
pbc,9040,9099,prod,5020000,4.519501,prod,5050000,4.549501,C5,PPII,60,30.0
pbc,9100,9100,prod,5050000,4.549501,prod,5050500,4.550001,PPII,C7eq,1,0.5
pbc,9101,9116,prod,5050500,4.550001,prod,5058500,4.558001,C7eq,PPII,16,8.0
pbc,9117,9117,prod,5058500,4.558001,prod,5059000,4.558501,PPII,C7eq,1,0.5
pbc,9118,9143,prod,5059000,4.558501,prod,5072000,4.571501,C7eq,alphaR,26,13.0
pbc,9144,9210,prod,5072000,4.571501,prod,5105500,4.605001,alphaR,alpha_prime,67,33.5
pbc,9211,9211,prod,5105500,4.605001,prod,5106000,4.605501,alpha_prime,alphaR,1,0.5
pbc,9212,9213,prod,5106000,4.605501,prod,5107000,4.606501,alphaR,C7eq,2,1.0
pbc,9214,9216,prod,5107000,4.606501,prod,5108500,4.608001,C7eq,alpha_prime,3,1.5
pbc,9217,9217,prod,5108500,4.608001,prod,5109000,4.6085009999999995,alpha_prime,alphaR,1,0.5
pbc,9218,9244,prod,5109000,4.6085009999999995,prod,5122500,4.622001,alphaR,C7ax,27,13.5
pbc,9245,9245,prod,5122500,4.622001,prod,5123000,4.622501,C7ax,alphaR,1,0.5
pbc,9246,9253,prod,5123000,4.622501,prod,5127000,4.626501,alphaR,C7eq,8,4.0
pbc,9254,9259,prod,5127000,4.626501,prod,5130000,4.629501,C7eq,alphaR,6,3.0
pbc,9260,9260,prod,5130000,4.629501,prod,5130500,4.630001,alphaR,C7eq,1,0.5
pbc,9261,9280,prod,5130500,4.630001,prod,5140500,4.640001,C7eq,alpha_prime,20,10.0
pbc,9281,9281,prod,5140500,4.640001,prod,5141000,4.6405009999999995,alpha_prime,C7eq,1,0.5
pbc,9282,9287,prod,5141000,4.6405009999999995,prod,5144000,4.643501,C7eq,alphaR,6,3.0
pbc,9288,9288,prod,5144000,4.643501,prod,5144500,4.644001,alphaR,C7eq,1,0.5
pbc,9289,9345,prod,5144500,4.644001,prod,5173000,4.672501,C7eq,PPII,57,28.5
pbc,9346,9346,prod,5173000,4.672501,prod,5173500,4.673001,PPII,C7eq,1,0.5
pbc,9347,9350,prod,5173500,4.673001,prod,5175500,4.675001,C7eq,C5,4,2.0
pbc,9351,9717,prod,5175500,4.675001,prod,5359000,4.8585009999999995,C5,C7ax,367,183.5
pbc,9718,9721,prod,5359000,4.8585009999999995,prod,5361000,4.860501,C7ax,C5,4,2.0
pbc,9722,9728,prod,5361000,4.860501,prod,5364500,4.864001,C5,PPII,7,3.5
pbc,9729,9730,prod,5364500,4.864001,prod,5365500,4.865001,PPII,C5,2,1.0
pbc,9731,9813,prod,5365500,4.865001,prod,5407000,4.906501,C5,PPII,83,41.5
pbc,9814,9815,prod,5407000,4.906501,prod,5408000,4.907501,PPII,C5,2,1.0
pbc,9816,9816,prod,5408000,4.907501,prod,5408500,4.908001,C5,PPII,1,0.5
pbc,9817,9817,prod,5408500,4.908001,prod,5409000,4.908501,PPII,C5,1,0.5
pbc,9818,9932,prod,5409000,4.908501,prod,5466500,4.966001,C5,PPII,115,57.5
pbc,9933,9933,prod,5466500,4.966001,prod,5467000,4.966501,PPII,C5,1,0.5
pbc,9934,9939,prod,5467000,4.966501,prod,5470000,4.969501,C5,PPII,6,3.0
pbc,9940,9940,prod,5470000,4.969501,prod,5470500,4.970001,PPII,C7eq,1,0.5
pbc,9941,9941,prod,5470500,4.970001,prod,5471000,4.970501,C7eq,PPII,1,0.5
pbc,9942,9945,prod,5471000,4.970501,prod,5473000,4.972501,PPII,C5,4,2.0
pbc,9946,9946,prod,5473000,4.972501,prod,5473500,4.973001,C5,PPII,1,0.5
pbc,9947,9947,prod,5473500,4.973001,prod,5474000,4.973501,PPII,C5,1,0.5
pbc,9948,9949,prod,5474000,4.973501,prod,5475000,4.974501,C5,PPII,2,1.0
pbc,9950,9950,prod,5475000,4.974501,prod,5475500,4.975001,PPII,C5,1,0.5
